1616030890,3,1.00,160.73
1616031119,3,1.00,136.31
1616031540,3,1.00,39.39
1616031589,3,1.00,38.84
1616031632,3,1.00,27.06
1616031667,3,1.00,22.92
1616031705,3,1.00,167.75
1616032149,3,1.00,22.60
1616032205,3,1.00,39.96
1616032497,3,1.00,6.68
1616033229,3,1.00,29.21
1616074948,3,1.00,3.35
1616075113,3,1.00,79.56
1616075338,3,1.00,3.10
1616075343,3,1.00,4.55
1616075382,3,1.00,6.71
1616075923,3,1.00,21.94
1616075955,3,1.00,4.53
1616076366,3,1.00,19.67
1616076863,3,1.00,35.08
1616077317,3,1.00,31.32
1616077397,3,1.00,40.15
1616077721,3,1.00,87.84
1616077959,3,1.00,9.98
1616078889,3,1.00,48.75
1616079503,3,1.00,104.90
1616079711,3,1.00,5.75
1616079720,3,1.00,77.88
1616079890,3,1.00,141.43
1616080332,3,1.00,11.98
1616080354,3,1.00,5.54
1616080496,3,1.00,49.84
1616080553,3,1.00,52.62
1616080989,3,1.00,48.13
1616081921,3,1.00,74.63
1616082087,3,1.00,19.64
1616082281,3,1.00,40.18
1616082443,3,1.00,24.79
1616082469,3,1.00,19.29
1616082871,3,1.00,91.00
1616082992,3,1.00,3.56
1616083009,3,1.00,6.10
1616083020,3,1.00,21.83
1616083076,3,1.00,7.47
1616083096,3,1.00,26.49
1616083125,3,1.00,59.19
1616083187,3,1.00,14.47
1616084612,3,1.00,6.86
1616084819,3,1.00,6.09
1616085022,3,1.00,34.91
1616085246,3,1.00,51.13
1616085880,3,1.00,39.77
1616086355,3,1.00,21.64
1616086642,3,1.00,22.10
1616086891,3,1.00,13.95
1616086946,3,1.00,5.80
1616086974,3,1.00,30.31
1616087034,3,1.00,31.80
1616087867,3,1.00,12.91
1616087881,3,1.00,9.77
1616087896,3,1.00,12.18
1616087910,3,1.00,75.82
1616088172,3,1.00,46.95
1616088828,3,1.00,29.18
1616088863,3,1.00,6.68
1616089723,3,1.00,107.58
1616089834,3,1.00,29.64
1616090202,3,1.00,67.38
1616090316,3,1.00,17.46
1616090341,3,1.00,97.69
1616091155,3,1.00,39.82
1616091869,3,1.00,60.48
1616091964,3,1.00,56.42
1616092110,3,1.00,209.58
1616092377,3,1.00,65.15
1616092628,3,1.00,36.42
1616092729,3,1.00,32.30
1616092783,3,1.00,21.52
1616093196,3,1.00,19.14
1616093219,3,1.00,8.44
1616093230,3,1.00,56.66
1616093289,3,1.00,18.35
1616093314,3,1.00,28.25
1616093342,3,1.00,25.54
1616093712,3,1.00,12.23
1616094052,3,1.00,7.63
1616094918,3,1.00,20.96
1616094965,3,1.00,5.22
1616094978,3,1.00,55.58
1616096283,3,1.00,12.30
1616096340,3,1.00,53.29
1616096408,3,1.00,72.62
1616096888,3,1.00,42.76
1616096934,3,1.00,9.94
1616096946,3,1.00,11.05
1616097692,3,1.00,6.96
1616097750,3,1.00,10.50
1616098388,3,1.00,6.97
1616098544,3,1.00,7.22
1616098557,3,1.00,9.97
1616098793,3,1.00,10.32
1616099379,3,1.00,7.86
1616099423,3,1.00,224.30
1616099909,3,1.00,7.58
1616099928,3,1.00,14.50
1616099948,3,1.00,13.15
1616100665,3,1.00,40.42
1616100708,3,1.00,9.96
1616101042,3,1.00,4.95
1616101059,3,1.00,12.85
1616101072,3,1.00,7.63
1616102535,3,1.00,11.67
1616102636,3,1.00,9.85
1616102811,3,1.00,43.78
1616103253,3,1.00,5.03
1616103260,3,0.93,28.33
1616103289,3,1.00,11.49
1616103888,3,1.00,21.30
1616103911,3,1.00,104.02
1616104052,3,1.00,245.37
1616106819,3,1.00,7.30
1616106838,3,1.00,28.13
1616106972,3,1.00,69.18
1616107278,3,1.00,3.19
1616107283,3,1.00,15.11
1616108442,3,1.00,261.05
1616108777,3,1.00,73.97
1616109230,3,1.00,8.62
1616109244,3,1.00,115.25
1616110195,3,1.00,4.72
1616110256,3,1.00,5.49
1616110886,3,1.00,7.07
1616110899,3,1.00,10.40
1616110939,3,1.00,23.75
1616110987,3,1.00,147.98
1616111973,3,1.00,7.80
1616112038,3,1.00,17.14
1616112055,3,1.00,257.79
1616113653,3,1.00,4.38
1616113661,3,1.00,13.43
1616113764,3,1.00,151.44
1616114060,3,1.00,6.66
1616114387,3,1.00,51.58
1616114445,3,1.00,5.93
1616114455,3,1.00,24.86
1616114551,3,1.00,10.49
1616114658,3,1.00,32.50
1616114707,3,1.00,13.39
1616114722,3,1.00,15.74
1616114925,3,1.00,18.53
1616115151,3,1.00,7.10
1616115269,3,1.00,5.51
1616115516,3,1.00,4.37
1616115558,3,1.00,12.24
1616115773,3,1.00,4.93
1616116219,3,1.00,5.55
1616116226,3,1.00,6.70
1616116537,3,1.00,10.90
1616116764,3,1.00,29.38
1616117514,3,1.00,67.42
1616117843,3,1.00,4.48
1616118190,3,1.00,20.77
1616118211,3,1.00,6.12
1616118218,3,1.00,33.34
1616118252,3,1.00,139.28
1616118392,3,1.00,144.43
1616119251,3,1.00,7.02
1616119668,3,1.00,8.50
1616119951,3,1.00,9.13
1616160528,3,1.00,22.61
1616160821,3,1.00,17.81
1616161063,3,1.00,40.47
1616161375,3,1.00,54.24
1616162109,3,1.00,4.49
1616162144,3,1.00,65.36
1616162211,3,1.00,7.85
1616162224,3,1.00,32.33
1616162335,3,1.00,8.39
1616163149,3,1.00,10.34
1616163161,3,1.00,5.14
1616163352,3,1.00,16.72
1616163372,3,1.00,11.80
1616163442,3,1.00,18.45
1616163472,3,1.00,8.79
1616163485,3,1.00,8.54
1616163517,3,1.00,6.52
1616163831,3,1.00,9.39
1616163847,3,1.00,63.52
1616164559,3,1.00,30.14
1616164744,3,1.00,24.43
1616164920,3,1.00,29.86
1616165089,3,1.00,37.89
1616165149,3,1.00,64.19
1616165512,3,1.00,9.41
1616166238,3,1.00,5.40
1616166268,3,1.00,7.33
1616166383,3,1.00,8.12
1616166868,3,1.00,11.78
1616166882,3,1.00,7.50
1616166900,3,1.00,26.01
1616166930,3,1.00,43.93
1616166975,3,1.00,11.97
1616166988,3,1.00,8.02
1616167000,3,1.00,25.65
1616167029,3,1.00,6.87
1616167054,3,1.00,59.06
1616167524,3,1.00,6.40
1616168020,3,1.00,5.05
1616168059,3,1.00,6.72
1616168350,3,1.00,43.44
1616168433,3,1.00,14.90
1616169071,3,1.00,7.69
1616169126,3,1.00,5.70
1616169134,3,1.00,5.94
1616216514,3,0.06,6.54
1616216523,3,0.60,35.12
1616216587,3,0.70,5.37
1616216598,3,0.02,3.05
1616216603,3,0.07,120.26
1616216724,3,0.03,3.08
1616216730,3,0.21,3.06
1616216745,3,0.75,6.00
1616216828,3,0.98,4.28
1616216837,3,0.13,12.41
1616216850,3,1.00,6.49
1616216916,3,0.99,3.05
1616216926,3,0.80,78.96
1616217164,3,0.69,56.75
1616217249,3,0.89,6.65
1616217257,3,1.00,7.46
1616217303,3,0.94,10.38
1616217492,3,0.68,93.77
1616217586,3,0.93,10.57
1616217601,3,1.00,4.92
1616247390,3,1.00,135.10
1616248740,3,1.00,27.71
1616248770,3,1.00,4.92
1616250002,3,1.00,21.77
1616250260,3,1.00,77.49
1616250470,3,1.00,77.20
1616250830,3,1.00,4.86
1616250860,3,1.00,115.71
1616250988,3,1.00,5.51
1616251488,3,1.00,23.86
1616251540,3,1.00,7.56
1616251551,3,1.00,5.89
1616251581,3,1.00,8.32
1616251590,3,1.00,4.64
1616251610,3,1.00,5.83
1616252214,3,1.00,5.18
1616252288,3,1.00,18.68
1616252564,3,1.00,43.08
1616252899,3,1.00,25.24
1616252927,3,1.00,20.42
1616253001,3,1.00,12.18
1616253731,3,1.00,5.17
1616253767,3,1.00,23.05
1616253802,3,1.00,51.21
1616253853,3,1.00,3.58
1616253885,3,1.00,97.64
1616254115,3,1.00,38.15
1616254197,3,1.00,12.96
1616255213,3,1.00,78.84
1616255429,3,1.00,47.81
1616255478,3,1.00,27.61
1616255507,3,1.00,150.91
1616256876,3,1.00,40.12
1616257619,3,1.00,57.98
1616258174,3,1.00,47.86
1616258239,3,1.00,43.12
1616258401,3,1.00,110.44
1616258887,3,1.00,157.76
1616259431,3,1.00,39.92
1616260523,3,1.00,18.88
1616260631,3,1.00,8.14
1616260656,3,1.00,6.07
1616260699,3,1.00,30.95
1616261162,3,1.00,102.95
1616261526,3,1.00,83.16
1616261984,3,1.00,90.29
1616263100,3,1.00,116.47
1616263776,3,1.00,38.13
1616263816,3,1.00,58.28
1616264065,3,1.00,119.73
1616264774,3,1.00,126.58
1616265202,3,1.00,3.66
1616265206,3,1.00,85.51
1616266382,3,1.00,72.05
1616266456,3,1.00,53.48
1616266882,3,1.00,107.31
1616267007,3,0.99,6.73
1616267014,3,1.00,75.55
1616268153,3,1.00,9.81
1616268192,3,1.00,9.75
1616268306,3,1.00,63.31
1616269265,3,1.00,13.16
1616269281,3,1.00,10.29
1616269475,3,1.00,14.07
1616269494,3,1.00,10.78
1616269531,3,1.00,159.52
1616269696,3,1.00,25.41
1616270408,3,1.00,56.23
1616270737,3,1.00,111.82
1616271763,3,1.00,89.37
1616271860,3,1.00,89.07
1616273983,3,1.00,4.96
1616273993,3,1.00,30.20
1616274294,3,1.00,58.07
1616274366,3,1.00,163.80
1616275981,3,1.00,4.84
1616276253,3,1.00,5.02
1616276264,3,1.00,5.93
1616276894,3,1.00,47.99
1616276944,3,1.00,17.74
1616276963,3,1.00,36.83
1616277005,3,1.00,111.98
1616277255,3,1.00,61.50
1616277645,3,1.00,6.75
1616277656,3,1.00,87.31
1616279234,3,1.00,34.72
1616279275,3,1.00,70.53
1616279912,3,1.00,15.79
1616279930,3,1.00,10.16
1616279944,3,1.00,57.25
1616280008,3,1.00,22.71
1616280033,3,1.00,5.04
1616280039,3,1.00,9.19
1616280052,3,1.00,7.16
1616280059,3,1.00,21.16
1616280082,3,1.00,118.58
1616280600,3,1.00,128.14
1616281305,3,1.00,3.22
1616281308,3,1.00,33.30
1616281568,3,1.00,81.62
1616282914,3,1.00,10.39
1616282931,3,1.00,7.07
1616283562,3,1.00,10.62
1616283585,3,1.00,4.93
1616284354,3,1.00,176.48
1616284639,3,1.00,95.99
1616285444,3,1.00,23.06
1616286727,3,1.00,5.70
1616286736,3,1.00,24.11
1616287022,3,1.00,12.14
1616287038,3,1.00,7.89
1616287279,3,1.00,19.79
1616287747,3,1.00,79.45
1616287884,3,1.00,7.98
1616288567,3,1.00,13.40
1616288974,3,1.00,5.62
1616288986,3,1.00,5.72
1616289335,3,1.00,6.46
1616290422,3,1.00,36.92
1616290475,3,1.00,9.35
1616290752,3,1.00,56.30
1616290817,3,1.00,46.93
1616290870,3,1.00,15.64
1616290890,3,1.00,7.23
1616290955,3,1.00,16.06
1616290985,3,1.00,13.81
1616291011,3,1.00,18.75
1616291155,3,1.00,34.15
1616291191,3,1.00,16.30
1616291221,3,1.00,85.53
1616292423,3,1.00,12.44
1616333704,3,1.00,5.86
1616333731,3,1.00,27.14
1616334188,3,1.00,40.69
1616334229,3,1.00,6.92
1616334555,3,1.00,10.81
1616335633,3,1.00,4.83
1616335640,3,1.00,12.65
1616335825,3,1.00,38.95
1616335872,3,1.00,37.11
1616336161,3,1.00,36.66
1616336563,3,1.00,102.43
1616337032,3,1.00,26.12
1616337948,3,1.00,74.05
1616338022,3,1.00,63.83
1616339303,3,1.00,25.86
1616339400,3,1.00,12.46
1616339416,3,1.00,13.44
1616339453,3,1.00,12.92
1616339556,3,1.00,116.24
1616340642,3,1.00,87.31
1616340934,3,1.00,15.05
1616340976,3,1.00,12.74
1616340989,3,1.00,25.79
1616341813,3,1.00,16.30
1616341831,3,1.00,135.10
1616342125,3,1.00,13.57
1616342301,3,1.00,35.07
1616342633,3,1.00,98.95
1616343422,3,1.00,3.82
1616343429,3,1.00,15.27
1616344139,3,1.00,25.47
1616344200,3,1.00,71.43
1616344401,3,1.00,113.31
1616345287,3,1.00,64.34
1616345678,3,1.00,101.82
1616346569,3,1.00,22.81
1616346594,3,1.00,14.40
1616347127,3,1.00,194.69
1616347369,3,1.00,139.46
1616348140,3,1.00,35.10
1616348179,3,1.00,10.47
1616348202,3,1.00,12.77
1616348215,3,1.00,45.70
1616348264,3,1.00,4.87
1616348488,3,1.00,102.22
1616349105,3,1.00,47.16
1616349696,3,1.00,63.33
1616350294,3,1.00,66.90
1616350727,3,1.00,48.71
1616351042,3,1.00,48.63
1616351096,3,1.00,32.35
1616351634,3,1.00,106.45
1616352237,3,1.00,15.84
1616352259,3,1.00,70.00
1616353392,3,1.00,40.86
1616353462,3,1.00,10.71
1616353473,3,1.00,188.50
1616353676,3,1.00,17.42
1616354243,3,1.00,12.53
1616354257,3,1.00,7.45
1616354280,3,1.00,25.61
1616354310,3,1.00,10.05
1616354324,3,1.00,12.85
1616355448,3,1.00,6.84
1616355461,3,1.00,8.17
1616355583,3,1.00,15.18
1616355611,3,1.00,4.77
1616355751,3,1.00,35.95
1616356924,3,1.00,6.67
1616356943,3,1.00,9.58
1616357085,3,1.00,111.28
1616357699,3,1.00,15.03
1616358317,3,1.00,16.99
1616359451,3,1.00,4.69
1616359551,3,1.00,11.71
1616359566,3,1.00,33.98
1616359715,3,1.00,110.65
1616359838,3,1.00,48.95
1616359895,3,1.00,44.27
1616359940,3,1.00,3.45
1616359945,3,1.00,11.53
1616359957,3,1.00,61.11
1616360020,3,1.00,50.58
1616360481,3,1.00,157.41
1616362181,3,1.00,8.74
1616362196,3,1.00,28.96
1616362399,3,1.00,70.60
1616362778,3,1.00,80.21
1616363207,3,1.00,87.86
1616365308,3,1.00,4.84
1616365315,3,1.00,6.91
1616365339,3,1.00,48.25
1616365653,3,1.00,5.75
1616365669,3,1.00,5.15
1616366473,3,1.00,6.17
1616366928,3,1.00,8.80
1616366949,3,1.00,15.96
1616366975,3,1.00,104.88
1616368267,3,1.00,32.38
1616368302,3,1.00,18.29
1616368328,3,1.00,22.74
1616368839,3,1.00,33.06
1616368875,3,1.00,9.31
1616368886,3,1.00,118.30
1616369011,3,1.00,8.45
1616369274,3,1.00,5.02
1616369280,3,1.00,53.09
1616371159,3,1.00,5.13
1616371497,3,1.00,23.08
1616371527,3,1.00,15.70
1616372549,3,1.00,3.19
1616372706,3,1.00,27.37
1616372736,3,1.00,93.10
1616372843,3,1.00,50.50
1616372937,3,1.00,15.20
1616372975,3,1.00,17.95
1616373298,3,1.00,11.61
1616373318,3,1.00,34.49
1616374520,3,1.00,21.02
1616374542,3,1.00,24.96
1616374569,3,1.00,33.10
1616374610,3,1.00,20.85
1616374649,3,1.00,4.26
1616374927,3,1.00,23.50
1616375069,3,1.00,160.47
1616375803,3,1.00,14.02
1616375864,3,1.00,85.41
1616377515,3,1.00,4.58
1616377912,3,1.00,9.68
1616378072,3,1.00,5.28
1616378338,3,1.00,5.63
1616419994,3,1.00,15.26
1616420042,3,1.00,10.76
1616420058,3,1.00,3.46
1616420063,3,1.00,17.53
1616420488,3,1.00,24.54
1616420849,3,1.00,29.72
1616420919,3,1.00,231.59
1616421253,3,1.00,7.78
1616423367,3,1.00,14.09
1616423385,3,1.00,18.82
1616423405,3,1.00,6.34
1616423617,3,1.00,14.04
1616423760,3,1.00,84.15
1616423931,3,1.00,123.42
1616425270,3,1.00,59.48
1616425348,3,1.00,61.73
1616425822,3,1.00,54.52
1616425878,3,1.00,38.23
1616425942,3,1.00,41.37
1616426448,3,1.00,12.82
1616426744,3,1.00,4.84
1616426753,3,1.00,48.46
1616426831,3,1.00,8.85
1616426857,3,1.00,87.12
1616427384,3,1.00,43.61
1616428631,3,1.00,8.94
1616428641,3,1.00,46.68
1616429704,3,1.00,26.69
1616429733,3,1.00,4.32
1616429739,3,1.00,26.69
1616429788,3,1.00,24.69
1616429859,3,1.00,33.19
1616431027,3,1.00,5.54
1616431474,3,1.00,9.96
1616431492,3,1.00,17.06
1616431514,3,1.00,13.96
1616431536,3,1.00,7.45
1616431545,3,1.00,8.38
1616431559,3,1.00,26.43
1616431587,3,0.57,39.28
1616431627,3,1.00,5.81
1616431635,3,1.00,10.96
1616432219,3,1.00,159.04
1616433718,3,1.00,4.64
1616433723,3,1.00,35.82
1616433759,3,1.00,7.06
1616433774,3,1.00,20.21
1616433808,3,1.00,101.80
1616434030,3,1.00,10.44
1616434339,3,1.00,121.96
1616434620,3,1.00,105.73
1616435168,3,1.00,5.20
1616435182,3,1.00,13.39
1616435200,3,1.00,68.44
1616435979,3,1.00,68.95
1616436799,3,1.00,5.53
1616436817,3,1.00,19.82
1616436841,3,1.00,75.52
1616437952,3,1.00,16.63
1616437999,3,1.00,12.00
1616438012,3,1.00,111.48
1616438271,3,1.00,4.84
1616438298,3,1.00,20.27
1616438323,3,1.00,28.69
1616438513,3,1.00,155.21
1616440043,3,1.00,120.09
1616440164,3,1.00,3.71
1616440330,3,1.00,5.10
1616440348,3,1.00,8.66
1616440785,3,1.00,13.94
1616440817,3,1.00,57.69
1616443325,3,1.00,9.75
1616443496,3,1.00,27.30
1616443714,3,1.00,70.78
1616446659,3,1.00,7.05
1616446932,3,1.00,23.96
1616447714,3,1.00,128.05
1616448396,3,1.00,10.42
1616450187,3,1.00,7.05
1616452160,3,1.00,16.15
1616452508,3,1.00,10.78
1616452541,3,1.00,40.70
1616452593,3,1.00,20.01
1616452614,3,1.00,38.34
1616452784,3,1.00,14.63
1616455173,3,1.00,5.37
1616455216,3,1.00,11.61
1616455556,3,1.00,13.69
1616456241,3,1.00,7.93
1616456568,3,1.00,6.13
1616456600,3,1.00,34.81
1616457530,3,1.00,5.10
1616458292,3,1.00,9.07
1616458610,3,1.00,6.96
1616459166,3,1.00,7.26
1616460406,3,1.00,9.47
1616460765,3,1.00,6.18
1616462583,3,1.00,4.07
1616463233,3,1.00,5.28
1616481680,3,0.48,32.56
1616484059,3,0.88,21.43
1616499180,3,1.00,3.67
1616506881,3,1.00,9.33
1616507003,3,1.00,27.44
1616507296,3,1.00,68.55
1616507950,3,1.00,6.41
1616508463,3,1.00,18.41
1616509269,3,1.00,7.05
1616509785,3,1.00,5.46
1616509798,3,1.00,24.43
1616510234,3,1.00,7.00
1616510756,3,1.00,6.52
1616510785,3,1.00,15.43
1616511224,3,1.00,4.55
1616511234,3,1.00,9.31
1616511262,3,1.00,8.24
1616512299,3,1.00,18.29
1616512395,3,1.00,4.67
1616513446,3,1.00,4.64
1616513610,3,1.00,13.41
1616514616,3,1.00,56.06
1616514800,3,1.00,11.44
1616515356,3,1.00,6.59
1616516085,3,1.00,4.53
1616516314,3,1.00,5.70
1616516323,3,1.00,31.04
1616516377,3,1.00,17.67
1616516482,3,1.00,9.79
1616516554,3,1.00,3.94
1616519331,3,1.00,12.23
1616519369,3,1.00,12.62
1616519383,3,1.00,6.48
1616519397,3,1.00,37.69
1616519458,3,1.00,3.34
1616519469,3,1.00,9.68
1616519483,3,1.00,51.63
1616522119,3,1.00,6.36
1616522316,3,1.00,4.88
1616523964,3,1.00,7.91
1616524386,3,1.00,6.83
1616525825,3,1.00,7.16
1616526923,3,1.00,11.27
1616527049,3,1.00,28.60
1616527104,3,1.00,3.27
1616527133,3,1.00,35.60
1616529215,3,1.00,7.11
1616531438,3,1.00,18.42
1616531906,3,1.00,6.31
1616533243,3,1.00,8.80
1616533252,3,1.00,7.80
1616535415,3,1.00,5.89
1616536737,3,1.00,3.80
1616538410,3,1.00,7.24
1616538926,3,1.00,6.77
1616539793,3,1.00,4.34
1616544123,3,1.00,4.27
1616545092,3,1.00,5.82
1616546971,3,1.00,3.06
1616546994,3,1.00,20.83
1616547025,3,1.00,17.28
1616547044,3,1.00,26.92
1616547080,3,1.00,6.51
1616547094,3,1.00,38.21
1616547137,3,1.00,14.94
1616547154,3,1.00,10.52
1616547225,3,1.00,16.90
1616547250,3,1.00,23.16
1616547304,3,1.00,11.20
1616547994,3,1.00,15.11
1616548011,3,1.00,8.56
1616548020,3,1.00,25.91
1616548053,3,1.00,10.78
1616548073,3,1.00,12.92
1616548098,3,1.00,52.62
1616548638,3,1.00,69.14
1616548709,3,1.00,9.02
1616549038,3,1.00,36.62
1616549076,3,1.00,38.21
1616549376,3,1.00,91.84
1616549470,3,1.00,96.47
1616549579,3,1.00,60.67
1616549645,3,1.00,14.13
1616550762,3,1.00,26.16
1616550916,3,1.00,7.97
1616551578,3,1.00,19.40
1616551600,3,1.00,12.38
1616551666,3,1.00,5.83
1616551849,3,1.00,7.57
1616551858,3,1.00,5.61
1616551871,3,1.00,48.25
1616551952,3,1.00,11.71
1616559071,3,0.99,9.41
1616559084,3,0.98,7.34
1616559400,3,1.00,3.49
1616559428,3,0.81,6.58
1616559435,3,0.75,13.05
1616559449,3,0.64,23.24
1616559475,3,0.57,19.30
1616559495,3,0.95,3.08
1616559503,3,0.99,8.82
1616559516,3,0.87,6.45
1616559524,3,0.92,18.70
1616559550,3,1.00,23.75
1616578123,3,1.00,25.00
1616582810,3,0.11,4.42
1616582823,3,1.00,52.44
1616592806,3,1.00,6.12
1616592817,3,1.00,6.34
1616592831,3,1.00,48.17
1616593114,3,1.00,3.74
1616593358,3,1.00,8.19
1616593367,3,1.00,23.07
1616593396,3,1.00,31.07
1616594070,3,1.00,46.85
1616594632,3,1.00,22.24
1616594913,3,1.00,39.00
1616595053,3,1.00,60.11
1616595870,3,1.00,45.21
1616596152,3,1.00,18.84
1616596195,3,1.00,110.11
1616596796,3,1.00,38.34
1616597208,3,1.00,36.89
1616597274,3,1.00,15.25
1616597290,3,1.00,7.05
1616597298,3,1.00,4.35
1616597533,3,1.00,4.51
1616597539,3,1.00,84.25
1616597626,3,1.00,18.09
1616599272,3,1.00,3.89
1616599281,3,1.00,31.37
1616599315,3,1.00,43.41
1616599369,3,1.00,39.82
1616599438,3,1.00,82.05
1616599627,3,1.00,47.10
1616600511,3,1.00,80.72
1616600622,3,1.00,15.83
1616600701,3,1.00,78.34
1616601771,3,1.00,38.40
1616601913,3,1.00,25.24
1616601984,3,1.00,19.62
1616602364,3,1.00,10.40
1616602388,3,1.00,25.07
1616602999,3,1.00,87.56
1616603310,3,1.00,19.75
1616603724,3,1.00,9.54
1616603734,3,1.00,62.56
1616604275,3,1.00,89.20
1616604493,3,1.00,22.22
1616604575,3,1.00,112.26
1616605286,3,1.00,57.16
1616605364,3,1.00,16.37
1616605402,3,1.00,4.86
1616605837,3,1.00,115.69
1616606122,3,1.00,119.25
1616606306,3,1.00,6.55
1616606333,3,1.00,7.53
1616606360,3,1.00,38.65
1616607353,3,1.00,9.64
1616608014,3,1.00,90.10
1616608557,3,1.00,28.30
1616608606,3,1.00,14.34
1616608913,3,1.00,5.59
1616608939,3,1.00,38.93
1616608998,3,1.00,4.66
1616609170,3,1.00,19.59
1616609278,3,1.00,12.06
1616609311,3,1.00,5.74
1616609796,3,1.00,91.30
1616610668,3,1.00,33.31
1616610721,3,1.00,29.40
1616611085,3,1.00,48.01
1616611153,3,1.00,93.99
1616611746,3,1.00,7.31
1616611780,3,1.00,55.36
1616612571,3,1.00,94.70
1616612692,3,1.00,5.88
1616612718,3,1.00,12.48
1616612831,3,1.00,102.24
1616613457,3,1.00,114.28
1616614036,3,1.00,21.90
1616614078,3,1.00,34.34
1616615002,3,1.00,31.75
1616615139,3,1.00,96.34
1616616165,3,1.00,47.85
1616616233,3,1.00,70.92
1616616445,3,1.00,9.54
1616616478,3,1.00,35.49
1616616653,3,1.00,62.54
1616617464,3,1.00,7.33
1616617506,3,1.00,8.08
1616617805,3,1.00,19.23
1616617863,3,1.00,148.74
1616618867,3,1.00,16.12
1616618903,3,1.00,15.21
1616620479,3,1.00,33.49
1616620797,3,1.00,4.93
1616620862,3,1.00,3.95
1616621254,3,1.00,27.08
1616621319,3,1.00,5.81
1616621345,3,1.00,3.81
1616621609,3,1.00,51.89
1616622069,3,1.00,17.54
1616622106,3,1.00,10.68
1616622418,3,1.00,17.39
1616622455,3,1.00,20.06
1616623105,3,1.00,7.07
